AQI,PM25,PM10,O3,NO2,SO2,CO,Temperature,Humidity,Area,Risk_Zone
191.151893642072,133.606294132653,245.034243915313,52.7186869623063,34.1872701154986,29.0213563378879,1.70973709746373,21.0764122784008,74.7113812084685,KEraniganj,High Risk
191.15209856622,133.606683078685,224.109073162183,42.5168713328045,24.8877141949568,26.1277570520482,1.52096623334246,20.1098888986724,63.7139283458149,KEraniganj,High Risk
191.152132779319,133.606748015148,221.452940229883,24.1187604284875,30.0676463109064,29.7078841830636,0.835675119538055,18.6397141243604,62.5320558711068,KEraniganj,High Risk
191.152158145595,133.60679616034,230.838493302084,46.538156046581,49.7942798249554,22.1804262868429,1.94309650555582,28.204851262494,88.7093299862079,KEraniganj,High Risk
191.152684247983,133.607794702672,241.599019871331,62.918141679965,33.6031651311775,30.0098352313516,2.07550650365547,24.1942369241792,69.0784379046569,KEraniganj,High Risk
191.153003496236,133.608400635857,246.742580185584,57.0876609943612,54.798457274607266,35.412746895493,2.1523289634666,23.7364981812666,74.5340827201356,KEraniganj,High Risk
191.153201213126,133.608775902514,240.289733501783,64.3605161967104,41.9843286992373,32.43111018687,1.5024383815178,30.71689904563,71.7097787912682,KEraniganj,High Risk
191.153661538873,133.609649600781,206.810161535209,77.8424523555013,36.8499996661687,23.3111951575284,1.43259853741257,27.9369050124432,66.8187129335978,KEraniganj,High Risk
191.153787426812,133.60988853609,172.399758739037,39.3241622798979,43.9662814467448,23.7770210798623,2.1697480196271,28.5448601839116,73.1017524900804,KEraniganj,High Risk
191.154035832289,133.610360009685,210.024833128379,68.5516994900873,51.340011265271,32.592604971893,1.6772915696525,31.2448786895095,65.3231314588854,KEraniganj,High Risk
191.154052552602,133.61039174484,260.474238981324,59.7922012138386,38.9134087078399,29.2569309607022,1.77476226418851,25.0025897285027,59.7951549525156,KEraniganj,High Risk
191.154524967108,133.611288387571,217.649107051693,42.4268311286406,32.8620260831032,32.1325348653817,1.10293381516621,15.8829116722829,62.814783229662,KEraniganj,High Risk
191.154709974571,133.611639531736,220.636117499985,51.4916401509989,49.7949400935816,15.6778959838726,2.11853319854824,33.7969654021354,94.16013007153148,KEraniganj,High Risk
191.155295948211,133.612751709705,200.508301196257,67.1589901941968,30.6474794967598,22.2024077799477,2.33576885419939,26.5085133428761,69.7895120831081,KEraniganj,High Risk
191.157918228523,133.617728797737,227.613355163064,29.6038494993795,34.417819453097,36.73535729179507,1.9693792528484,21.9089211636581,61.4665048559527,KEraniganj,High Risk
191.158125425815,133.618122058198,214.161030135966,32.2105248712048,25.5834419997529,29.3223182920144,1.71315693923812,19.4796774403793,50.5458382405722,KEraniganj,High Risk
191.158665778818,133.619147648196,220.504668648381,37.1075854377239,36.4308320769907,21.1340565965995,1.68731348550937,28.5541136844855,94.16013007153148,KEraniganj,High Risk
191.158865556773,133.619526826755,202.866079844951,79.3684229661479,53.4788224612935,16.171530975045,2.79052289961666,31.9614027303202,62.4051829900772,KEraniganj,High Risk
191.160674531267,133.622960260344,219.672857985622,14.979560675572959,20.0020604147489,25.8939963650676,1.57041285790245,23.7111420992515,83.7198084530654,KEraniganj,High Risk
191.161235354863,133.62402470353,268.649401903505,57.2505234102731,33.9605148430159,20.4557347827968,1.70504928551295,25.134253184515,54.6365125563213,KEraniganj,High Risk
191.161652498945,133.624816442998,237.765952522575,48.6267668003391,37.5198249846934,27.4199818798844,2.65900315227309,27.04403146285,64.3702732124948,KEraniganj,High Risk
191.161683915388,133.624876071408,225.271048154396,27.6069210163361,37.6608800924801,21.0795472206998,1.83784948552129,24.7476600148935,60.901367366773,KEraniganj,High Risk
191.163248273238,133.627845222606,197.586776336915,59.4121924062681,42.2442441240177,27.0552822610379,2.23186435157698,30.1543141661448,79.1421806079542,KEraniganj,High Risk
191.163510433592,133.628342802958,243.071212281407,51.3462272096877,36.8758297583868,25.3205126070049,2.05890928897278,22.3909882979001,61.1405047141046,KEraniganj,High Risk
191.163547853846,133.6284138266,248.855670062865,103.984520030776,48.4044945814233,30.0414486112819,2.35366071227831,35.94624886558593,79.5840161948461,KEraniganj,High Risk
191.164192005968,133.629636427328,258.141061401504,56.469426959174,24.2600108114762,27.1133331118843,1.63934922757536,24.5503306051441,58.5154119837069,KEraniganj,High Risk
191.164681378431,133.630565256263,238.045334853688,29.2655687806361,43.4256633753071,27.1504661664595,2.00170366270227,28.2648880736982,85.9039515836172,KEraniganj,High Risk
191.165705137895,133.632508351726,233.172698977934,39.6431074183522,20.1983587414413,33.809997651001,0.979010294168473,19.5668135207048,58.5637880935434,KEraniganj,High Risk
191.165808908562,133.632705308451,216.591640778539,57.3539199793272,40.5023042826244,33.1742824548437,1.84306547337377,25.1509467034398,73.4900237083331,KEraniganj,High Risk
191.166395511686,133.63381868118,220.715340413896,42.6216543764806,27.6590169215714,29.9387337935871,1.94189525478321,18.8956548272485,75.3107990555585,KEraniganj,High Risk
191.16723272764,133.635407717061,209.585148098478,45.2941909928252,42.0315745286414,24.2914524372265,2.25858743335964,32.3050957963393,87.2683815716345,KEraniganj,High Risk
191.167405936695,133.635736467848,221.968941556489,57.1656648845169,34.5470555368207,27.037810558489,1.76621267615484,26.2721396798919,61.9806361954642,KEraniganj,High Risk
191.167967185682,133.636801718425,222.577928194007,44.2314385535571,41.6880480398439,22.3381506266785,1.32372213366712,32.5646858932538,70.5764213480332,KEraniganj,High Risk
191.168675092834,133.638145326199,225.166357728847,64.6943286085968,35.5078566384516,26.4931236480875,1.63174928262016,27.7344929137794,56.8003447131537,KEraniganj,High Risk
191.169026537563,133.638812368295,241.754752192679,54.8629125968532,54.798457274607266,20.5971085603662,2.43148307364491,27.1188104379896,81.6221164583152,KEraniganj,High Risk
191.169218979948,133.639177623941,224.954456160059,71.3666518866628,44.7686334087278,28.497374117761,1.49438043793746,27.1309212872367,68.8696485624802,KEraniganj,High Risk
191.169421027432,133.639561110065,199.786155663348,84.0159220447876,47.990678225028,26.1473227124597,2.21091101755452,27.5952913780166,63.9290590719028,KEraniganj,High Risk
191.169844144699,133.640364186639,228.183070579998,48.4427746895315,25.0208630582542,17.5116854791307,1.22573056230162,21.7994744344973,77.3305079016222,KEraniganj,High Risk
191.170343849019,133.641312625439,262.511972751049,56.2896885685719,40.6380102049141,16.2959259994069,2.17905062169754,24.9091447013243,65.7659857681965,KEraniganj,High Risk
191.170924234574,133.642414197221,233.287760017303,83.8950601801165,39.5761842098776,21.3147573119661,2.08489545315004,25.6030380424324,75.1846203263899,KEraniganj,High Risk
191.17218601251,133.644809051744,221.202825814749,16.7972030935961,11.2072778088001,36.73535729179507,1.08916510788017,19.8972351115908,56.8153578561116,KEraniganj,High Risk
191.173253972242,133.646836039316,214.68352385029,63.4889869332294,48.8734132509396,22.2452894487383,2.24062841291778,35.3171699015221,64.7426741391374,KEraniganj,High Risk
191.17359563772,133.647484520393,242.316905083917,33.6814242030812,27.8993575650186,20.9599586372287,0.916039612415081,15.8829116722829,70.372984826014,KEraniganj,High Risk
191.174698159883,133.649577107459,236.30168557332,43.2159315954026,32.454490362704,36.73535729179507,1.28016847485076,19.8491384044395,54.0483865446312,KEraniganj,High Risk
191.17578409539,133.651638213051,198.812394793709,22.0974188284527,32.3476884852052,25.0800130911606,1.94087373146113,20.5863760191514,63.6393422216447,KEraniganj,High Risk
191.176850465747,133.653662183989,232.036296346202,35.5390005509074,45.2489875558395,22.1965340086896,1.35524091357472,17.6630957156851,66.4078235208721,KEraniganj,High Risk
191.177734957794,133.655340949893,224.110430498372,45.1165477215437,25.478979699529,22.352913980608,2.06277290935736,21.8837616971145,69.1016279897156,KEraniganj,High Risk
191.177761793663,133.655391884374,214.793761651651,45.8540828128921,28.4671481708076,23.6034439290639,2.01213636808054,31.8291254945841,79.5544905452297,KEraniganj,High Risk
191.178323089885,133.656457224602,229.955532543789,84.964425274167,30.47601976,22.5256672451097,1.37092578305029,30.8471938181162,64.7274323537309,KEraniganj,High Risk
191.178719549882,133.657209705676,228.482309179727,59.9922332603731,44.5130897795698,25.0020765520125,1.71851697598035,26.9997683832186,72.9671624001808,KEraniganj,High Risk
191.179124241159,133.65797780972,198.136839019619,77.0173786124298,48.2458895599339,25.9117467122819,1.77721003008608,19.9187346591001,68.6520349735746,KEraniganj,High Risk
191.179206389553,133.658133727373,198.996353309716,59.2675094688531,24.8870815626048,22.9613912192298,2.07317047485621,20.7108857626788,47.5235141658544,KEraniganj,High Risk
191.180656720913,133.660886456294,244.707557440193,19.0046459623696,28.6465181632701,22.6882842906001,1.3778808845291,27.3240755286939,71.0572925885707,KEraniganj,High Risk
191.181663307002,133.662796956689,248.711767246667,69.4632235031485,36.5595083737745,25.4834093674823,1.8379304622981,28.9411032091585,64.0610663666273,KEraniganj,High Risk
191.181677547484,133.662823985126,231.868571283741,72.2260503311171,48.365145690123,30.2233695742966,2.04475420557064,29.0197429460517,56.4500407408738,KEraniganj,High Risk
191.18170680064,133.662879507615,227.72470624707,44.374136061118,27.5714627271252,29.8622017975937,2.23449433349433,20.821914032173,68.0833675161876,KEraniganj,High Risk
191.181912683094,133.663270272513,213.026461346567,66.1020084514399,49.1805516405356,31.9966292276069,2.465685129668,31.3584205791983,62.1356517060464,KEraniganj,High Risk
191.182348024923,133.664096551305,222.090884387498,47.0431343825316,29.7408856096028,31.6932305459577,1.51657838340872,23.8329223411171,68.3607617347058,KEraniganj,High Risk
191.182538319805,133.66445773099,238.88437771944,51.8032899164948,29.8210666942085,26.7551646092422,1.7255731622621,23.3247196162495,65.6929950820526,KEraniganj,High Risk
191.182822511119,133.664997126105,263.102405340145,71.6230073045525,39.4481598315639,24.0072588246457,1.73899036449277,27.7257870281731,72.6667421122678,KEraniganj,High Risk
191.183884286931,133.667012376595,197.901764624666,39.3183641903032,30.4565776780326,22.7263002514439,2.2975246167975,23.2770649622703,57.6433435626918,KEraniganj,High Risk
191.183888740665,133.667020829783,184.939067250455,52.9272729341123,45.0542737894296,30.7467633635499,1.73271657215221,24.3938305440395,72.2279568203562,KEraniganj,High Risk
191.184820822057,133.668789920265,204.449121648377,45.0412588576426,49.2365874641267,15.6137979039904,1.84433810565542,33.1506771091278,73.9310780157114,KEraniganj,High Risk
191.18592389123,133.670883545556,248.417604439755,78.5612392641426,36.6080280886874,32.0776777085192,2.17180516828679,30.996507691967,65.9610013001513,KEraniganj,High Risk
191.186207955527,133.671422699592,191.047165175378,29.6447114859163,22.92521774238,36.73535729179507,1.61157945121029,21.4475969588407,86.1457115998577,KEraniganj,High Risk
191.18676391597,133.672477912511,222.13294489603,65.7110236394277,42.1939239372525,16.1338619495282,1.97944763180846,33.3250643030822,82.3228290988663,KEraniganj,High Risk
191.186939734593,133.672811616258,223.400851313115,43.3875022888554,52.6862150112515,30.93594244974,2.11378267942503,23.0750424963742,68.9553178221354,KEraniganj,High Risk
191.187001609384,133.672929054611,211.711724817053,45.7815394919076,37.1620461395879,16.8507953015868,2.73643522334911,29.2054175154595,74.2838548647076,KEraniganj,High Risk
191.18706998483,133.673058831208,220.796935079391,27.2657815422066,48.3215792196725,26.545366158284,2.14529485354962,26.6650953638771,61.1449882367098,KEraniganj,High Risk
191.18721775928,133.673339307115,248.52412690363,37.6349196630915,35.7494945610919,32.6193410223072,1.37834514369722,20.2317266493738,66.5733355001282,KEraniganj,High Risk
191.187415388256,133.67371440691,213.996313186441,48.7157218230749,44.5327486790373,12.3640740679731,2.00545075714257,31.4476544560937,89.241966707891,KEraniganj,High Risk
191.188386316584,133.675557228877,239.605436003277,57.9125340108906,34.9194123674798,22.5422291183308,1.94613751377754,29.506441899489,61.8713726301805,KEraniganj,High Risk
191.189786976731,133.678215681835,218.368999861071,64.0171944962398,46.4753329273881,22.7985764934007,2.02905080048527,31.8355519678256,44.1426994749206,KEraniganj,High Risk
191.190054974484,133.678724341571,231.026653978112,40.3876944277494,40.4190201176436,35.071193066898,1.74949550361659,19.8792157856708,45.5223001463041,KEraniganj,High Risk
191.19062286904,133.679802205438,281.379326643713,50.4415532031435,25.6324553410395,23.8830006849668,1.05475396328118,26.7423986291002,65.6096949320831,KEraniganj,High Risk
191.191183780593,133.680866815565,212.879180342756,39.5220208563083,27.3328180970331,36.73535729179507,1.52804283302805,16.3317417101998,56.8957421862648,KEraniganj,High Risk
191.191545243488,133.681552872141,226.842513022157,78.0707855590365,47.8471410666073,17.1350114507863,1.87566465317855,33.0406240310811,70.5747711577852,KEraniganj,High Risk
191.191921151978,133.682266346455,213.282788150934,46.5730088902464,34.7606237759064,26.7580937350732,1.89169322385374,20.0589347960467,56.1601651063258,KEraniganj,High Risk
191.192501769117,133.683368357785,227.947252797588,56.2724225948569,46.1316159800544,19.5134272117172,2.06872653652263,23.2873906516973,55.3801874629881,KEraniganj,High Risk
191.193391124016,133.685056353382,211.178323125687,48.3409850621369,47.0917676273685,30.6804589853947,1.59515370266057,24.9914998473777,77.1347958957414,KEraniganj,High Risk
191.195404066214,133.688876917675,244.647869067236,25.1098910287318,29.8728041740872,22.859577301678,1.33948120777386,22.8567878490634,67.7155199914047,KEraniganj,High Risk
191.195776288785,133.689583396114,228.808943242999,52.1083661993477,49.7991000647491,21.2575429245055,1.89298477636199,29.7530165255428,53.2469468409461,KEraniganj,High Risk
191.196127544141,133.690250078779,231.332265205403,24.6488865920134,28.8029808761561,30.1030771012633,1.76287920260077,18.8450426968238,69.8661585738351,KEraniganj,High Risk
191.196166009829,133.690323086655,221.145933408496,74.4633841472487,44.4560545811536,19.4884184538428,1.82175487721574,35.94624886558593,67.2366903889564,KEraniganj,High Risk
191.196176306106,133.69034262899,241.084228289086,43.9067025531037,49.5378629017948,11.4122881748632,2.34202807085962,34.8673226891688,72.6529098636805,KEraniganj,High Risk
191.196869448984,133.691658214172,240.455763196683,51.3107071756444,41.1454058879066,21.1920566407814,2.30480013354793,32.3730675221673,83.0649662250354,KEraniganj,High Risk
191.197889102948,133.693593517395,210.808128688726,42.5689672925617,25.8684716874186,33.1375296520124,1.72786412047977,23.2827315651949,82.7709332652618,KEraniganj,High Risk
191.197914256676,133.693641259171,220.486849282431,45.4440419308558,41.1995392376022,22.8247135540038,1.64197837528119,30.4618554825153,74.0190787367366,KEraniganj,High Risk
191.198913915468,133.69553861156,224.468612251197,26.7122080035882,10.2054385402398,32.250375409703,1.61122203620577,19.9623803552998,81.3424241989922,KEraniganj,High Risk
191.199122929617,133.695935320413,186.734262567436,47.9226772124623,47.7700979694734,22.0546666086043,2.05622952586438,22.5477595201342,74.590513977626,KEraniganj,High Risk
191.199615389696,133.696870009644,201.786137274001,35.9950347181868,34.0012134467894,27.625974405683,1.83590550803887,26.0047746251981,73.1726720366115,KEraniganj,High Risk
191.200053660875,133.697701848341,225.5966034297,48.8919643680548,36.0808418118214,29.3355712860715,1.5876016168529,20.1704372034916,64.9076640130769,KEraniganj,High Risk
191.200530071701,133.69860607609,236.59865443105,59.7595505532795,32.2364786259142,22.3636420586397,1.6619217207642,32.4530509515874,67.6608578844538,KEraniganj,High Risk
191.201775115991,133.700969170152,257.791225827602,53.7497413477059,39.9408430376966,17.2359732054422,2.28505933539961,27.2700679093339,62.6410182918324,KEraniganj,High Risk
191.201861910581,133.701133906284,237.677338404355,28.464401001861,24.2303903986913,22.7183692837284,1.64921551070026,19.9831546180121,56.1639150327487,KEraniganj,High Risk
191.202392697771,133.702141340369,278.561360342478,48.9563661199077,41.9462653237021,21.0547271950749,2.00995379411766,32.5669671816913,69.7099398609459,KEraniganj,High Risk
191.202886263684,133.703078128472,216.976139563742,40.6074576635785,29.3387962755453,28.6766146471517,1.03069375461467,22.1621244680463,68.6031662728789,KEraniganj,High Risk
191.204447804891,133.706041933683,251.909436016872,37.2991108849633,54.7928445786424,22.0185823423492,1.85377222805188,23.6388857205957,51.7321401592137,KEraniganj,High Risk
191.20495057732,133.706996195754,193.749330457064,76.4541093324777,52.0527767973003,26.3753408363927,2.29664958276151,25.9369251007043,81.2647620336185,KEraniganj,High Risk
191.205251600928,133.707567538561,217.528760103768,44.5830502161975,35.3598972806398,27.7186670743331,1.61039387831822,19.5487137392929,80.1444059051244,KEraniganj,High Risk
191.205351436595,133.707757026657,192.626660213749,104.776807180525,37.838176791723,18.4828734264797,2.0946123500153,34.3813329832122,80.8408383558904,KEraniganj,High Risk
191.205519460434,133.708075935904,244.804692759945,86.7388992904301,42.6562579104717,22.875515257371,1.64375584527459,35.94624886558593,89.606649577925,KEraniganj,High Risk
191.205591463043,133.708212596856,228.018200362155,35.3767835594041,32.7207855062694,19.9388218863487,1.39008952386212,18.2931235491502,53.2551647493525,KEraniganj,High Risk
191.206298460621,133.709554478259,255.732384193704,45.2239649414764,24.0297040592097,25.2412660964558,1.52645279688409,23.9411196630739,55.9570948219746,KEraniganj,High Risk
191.206516380487,133.709968090165,230.117216976348,44.7256031680977,19.6164677561986,36.73535729179507,1.26940272159541,20.2678847931039,52.7253715301385,KEraniganj,High Risk
191.206602120998,133.710130825654,218.093701751477,93.3255065894417,47.8213073251016,16.7194455023583,2.11718064330018,29.9835796397638,60.3881819225266,KEraniganj,High Risk
191.207660281691,133.712139214649,216.123090279534,61.8476702738681,46.1017881875809,20.7707413847847,1.67118452285292,30.3340383367795,70.5182739079857,KEraniganj,High Risk
191.207944621697,133.712678891982,254.019324098486,21.4106366233461,39.2125718517961,24.998996244636,1.92279992678248,20.1962790133318,75.2892842612103,KEraniganj,High Risk
191.208551369985,133.713830500233,217.33988195527,68.6779712001966,54.798457274607266,21.6866473901283,2.61881050549852,34.962099620615,80.7837317391186,KEraniganj,High Risk
